Valeurs lues      : 67584
Timestamps lus    : 68096
Date: 2026-05-04 14:38:03 | Valeur: -4144
Date: 2026-05-04 14:38:03 | Valeur: -6616
Date: 2026-05-04 14:38:03 | Valeur: -8874
Date: 2026-05-04 14:38:03 | Valeur: -7386
Date: 2026-05-04 14:38:03 | Valeur: -5720
Date: 2026-05-04 14:38:03 | Valeur: -6379
Date: 2026-05-04 14:38:03 | Valeur: -6468
Date: 2026-05-04 14:38:03 | Valeur: -4823
Date: 2026-05-04 14:38:03 | Valeur: -4152
Date: 2026-05-04 14:38:03 | Valeur: -6412
Date: 2026-05-04 14:38:03 | Valeur: -6765
Date: 2026-05-04 14:38:03 | Valeur: -6390
Date: 2026-05-04 14:38:03 | Valeur: -4308
Date: 2026-05-04 14:38:03 | Valeur: -6013
Date: 2026-05-04 14:38:03 | Valeur: -4388
Date: 2026-05-04 14:38:03 | Valeur: -2918
Date: 2026-05-04 14:38:03 | Valeur: -5593
Date: 2026-05-04 14:38:03 | Valeur: -7508
Date: 2026-05-04 14:38:03 | Valeur: -9002
Date: 2026-05-04 14:38:03 | Valeur: -8379
Date: 2026-05-04 14:38:03 | Valeur: -6742
Date: 2026-05-04 14:38:03 | Valeur: -7318
Date: 2026-05-04 14:38:03 | Valeur: -7509
Date: 2026-05-04 14:38:03 | Valeur: -7214
Date: 2026-05-04 14:38:03 | Valeur: -8009
Date: 2026-05-04 14:38:03 | Valeur: -8808
Date: 2026-05-04 14:38:03 | Valeur: -5356
Date: 2026-05-04 14:38:03 | Valeur: -5516
Date: 2026-05-04 14:38:03 | Valeur: -5399
Date: 2026-05-04 14:38:03 | Valeur: -6779
Date: 2026-05-04 14:38:03 | Valeur: -7158
Date: 2026-05-04 14:38:03 | Valeur: -6330
Date: 2026-05-04 14:38:03 | Valeur: -6837
Date: 2026-05-04 14:38:03 | Valeur: -4585
Date: 2026-05-04 14:38:03 | Valeur: -5145
Date: 2026-05-04 14:38:03 | Valeur: -6389
Date: 2026-05-04 14:38:03 | Valeur: -4941
Date: 2026-05-04 14:38:03 | Valeur: -7090
Date: 2026-05-04 14:38:03 | Valeur: -6744
Date: 2026-05-04 14:38:03 | Valeur: -7576
Date: 2026-05-04 14:38:03 | Valeur: -6551
Date: 2026-05-04 14:38:03 | Valeur: -6613
Date: 2026-05-04 14:38:03 | Valeur: -5519
Date: 2026-05-04 14:38:03 | Valeur: -9017
Date: 2026-05-04 14:38:03 | Valeur: -6709
Date: 2026-05-04 14:38:03 | Valeur: -6753
Date: 2026-05-04 14:38:03 | Valeur: -4476
Date: 2026-05-04 14:38:03 | Valeur: -5312
Date: 2026-05-04 14:38:03 | Valeur: -6575
Date: 2026-05-04 14:38:03 | Valeur: -6629
Date: 2026-05-04 14:38:03 | Valeur: -6149
Date: 2026-05-04 14:38:03 | Valeur: -6896
Date: 2026-05-04 14:38:03 | Valeur: -4764
Date: 2026-05-04 14:38:03 | Valeur: -6319
Date: 2026-05-04 14:38:03 | Valeur: -6783
Date: 2026-05-04 14:38:03 | Valeur: -5883
Date: 2026-05-04 14:38:03 | Valeur: -8622
Date: 2026-05-04 14:38:03 | Valeur: -8472
Date: 2026-05-04 14:38:03 | Valeur: -6664
Date: 2026-05-04 14:38:03 | Valeur: -6464
Date: 2026-05-04 14:38:03 | Valeur: -6931
Date: 2026-05-04 14:38:03 | Valeur: -4804
Date: 2026-05-04 14:38:03 | Valeur: -5310
Date: 2026-05-04 14:38:03 | Valeur: -3265
Date: 2026-05-04 14:38:03 | Valeur: -5901
Date: 2026-05-04 14:38:03 | Valeur: -6549
Date: 2026-05-04 14:38:03 | Valeur: -9747
Date: 2026-05-04 14:38:03 | Valeur: -7963
Date: 2026-05-04 14:38:03 | Valeur: -7540
Date: 2026-05-04 14:38:03 | Valeur: -6677
Date: 2026-05-04 14:38:03 | Valeur: -10191
Date: 2026-05-04 14:38:03 | Valeur: -4990
Date: 2026-05-04 14:38:03 | Valeur: -7430
Date: 2026-05-04 14:38:03 | Valeur: -8653
Date: 2026-05-04 14:38:03 | Valeur: -5263
Date: 2026-05-04 14:38:03 | Valeur: -6034
Date: 2026-05-04 14:38:03 | Valeur: -8057
Date: 2026-05-04 14:38:03 | Valeur: -3235
Date: 2026-05-04 14:38:03 | Valeur: -6534
Date: 2026-05-04 14:38:03 | Valeur: -4980
Date: 2026-05-04 14:38:03 | Valeur: -6357
Date: 2026-05-04 14:38:03 | Valeur: -5311
Date: 2026-05-04 14:38:03 | Valeur: -5745
Date: 2026-05-04 14:38:03 | Valeur: -5572
Date: 2026-05-04 14:38:03 | Valeur: -8058
Date: 2026-05-04 14:38:03 | Valeur: -8068
Date: 2026-05-04 14:38:03 | Valeur: -5259
Date: 2026-05-04 14:38:03 | Valeur: -6064
Date: 2026-05-04 14:38:03 | Valeur: -6020
Date: 2026-05-04 14:38:03 | Valeur: -6094
Date: 2026-05-04 14:38:03 | Valeur: -8524
Date: 2026-05-04 14:38:03 | Valeur: -3934
Date: 2026-05-04 14:38:03 | Valeur: -5783
Date: 2026-05-04 14:38:03 | Valeur: -5829
Date: 2026-05-04 14:38:03 | Valeur: -6437
Date: 2026-05-04 14:38:03 | Valeur: -6155
Date: 2026-05-04 14:38:03 | Valeur: -6572
Date: 2026-05-04 14:38:03 | Valeur: -7138
Date: 2026-05-04 14:38:03 | Valeur: -7870
Date: 2026-05-04 14:38:03 | Valeur: -7636
Date: 2026-05-04 14:38:03 | Valeur: -6992
Date: 2026-05-04 14:38:03 | Valeur: -6098
Date: 2026-05-04 14:38:03 | Valeur: -5693
Date: 2026-05-04 14:38:03 | Valeur: -4598
Date: 2026-05-04 14:38:03 | Valeur: -7509
Date: 2026-05-04 14:38:03 | Valeur: -6235
Date: 2026-05-04 14:38:03 | Valeur: -6030
Date: 2026-05-04 14:38:03 | Valeur: -5454
Date: 2026-05-04 14:38:03 | Valeur: -6633
Date: 2026-05-04 14:38:03 | Valeur: -7990
Date: 2026-05-04 14:38:03 | Valeur: -5636
Date: 2026-05-04 14:38:03 | Valeur: -5923
Date: 2026-05-04 14:38:03 | Valeur: -6920
Date: 2026-05-04 14:38:03 | Valeur: -8230
Date: 2026-05-04 14:38:03 | Valeur: -7384
Date: 2026-05-04 14:38:03 | Valeur: -6737
Date: 2026-05-04 14:38:03 | Valeur: -6771
Date: 2026-05-04 14:38:03 | Valeur: -4526
Date: 2026-05-04 14:38:03 | Valeur: -5132
Date: 2026-05-04 14:38:03 | Valeur: -7191
Date: 2026-05-04 14:38:03 | Valeur: -6229
Date: 2026-05-04 14:38:03 | Valeur: -5887
Date: 2026-05-04 14:38:03 | Valeur: -5573
Date: 2026-05-04 14:38:03 | Valeur: -7195
Date: 2026-05-04 14:38:03 | Valeur: -8536
Date: 2026-05-04 14:38:03 | Valeur: -8883
Date: 2026-05-04 14:38:03 | Valeur: -7896
Date: 2026-05-04 14:38:03 | Valeur: -5097
Date: 2026-05-04 14:38:03 | Valeur: -3148
Date: 2026-05-04 14:38:03 | Valeur: -7529
Date: 2026-05-04 14:38:03 | Valeur: -6514
Date: 2026-05-04 14:38:03 | Valeur: -5668
Date: 2026-05-04 14:38:03 | Valeur: -6056
Date: 2026-05-04 14:38:03 | Valeur: -7915
Date: 2026-05-04 14:38:03 | Valeur: -7019
Date: 2026-05-04 14:38:03 | Valeur: -5925
Date: 2026-05-04 14:38:03 | Valeur: -4196
Date: 2026-05-04 14:38:03 | Valeur: -5836
Date: 2026-05-04 14:38:03 | Valeur: -7198
Date: 2026-05-04 14:38:03 | Valeur: -7401
Date: 2026-05-04 14:38:03 | Valeur: -5619
Date: 2026-05-04 14:38:03 | Valeur: -4979
Date: 2026-05-04 14:38:03 | Valeur: -5553
Date: 2026-05-04 14:38:03 | Valeur: -5622
Date: 2026-05-04 14:38:03 | Valeur: -5150
Date: 2026-05-04 14:38:03 | Valeur: -6976
Date: 2026-05-04 14:38:03 | Valeur: -5542
Date: 2026-05-04 14:38:03 | Valeur: -9765
Date: 2026-05-04 14:38:03 | Valeur: -7208
Date: 2026-05-04 14:38:03 | Valeur: -6672
Date: 2026-05-04 14:38:03 | Valeur: -7664
Date: 2026-05-04 14:38:03 | Valeur: -6238
Date: 2026-05-04 14:38:03 | Valeur: -3208
Date: 2026-05-04 14:38:03 | Valeur: -4758
Date: 2026-05-04 14:38:03 | Valeur: -5330
Date: 2026-05-04 14:38:03 | Valeur: -8805
Date: 2026-05-04 14:38:03 | Valeur: -5598
Date: 2026-05-04 14:38:03 | Valeur: -7658
Date: 2026-05-04 14:38:03 | Valeur: -5269
Date: 2026-05-04 14:38:03 | Valeur: -5664
Date: 2026-05-04 14:38:03 | Valeur: -3431
Date: 2026-05-04 14:38:03 | Valeur: -6756
Date: 2026-05-04 14:38:03 | Valeur: -5955
Date: 2026-05-04 14:38:03 | Valeur: -4830
Date: 2026-05-04 14:38:03 | Valeur: -8931
Date: 2026-05-04 14:38:03 | Valeur: -7112
Date: 2026-05-04 14:38:03 | Valeur: -6521
Date: 2026-05-04 14:38:03 | Valeur: -9185
Date: 2026-05-04 14:38:03 | Valeur: -9167
Date: 2026-05-04 14:38:03 | Valeur: -6431
Date: 2026-05-04 14:38:03 | Valeur: -6919
Date: 2026-05-04 14:38:03 | Valeur: -6788
Date: 2026-05-04 14:38:03 | Valeur: -6821
Date: 2026-05-04 14:38:03 | Valeur: -4467
Date: 2026-05-04 14:38:03 | Valeur: -9322
Date: 2026-05-04 14:38:03 | Valeur: -8737
Date: 2026-05-04 14:38:03 | Valeur: -6646
Date: 2026-05-04 14:38:03 | Valeur: -5316
Date: 2026-05-04 14:38:03 | Valeur: -5372
Date: 2026-05-04 14:38:03 | Valeur: -7215
Date: 2026-05-04 14:38:03 | Valeur: -8111
Date: 2026-05-04 14:38:03 | Valeur: -7275
Date: 2026-05-04 14:38:03 | Valeur: -8376
Date: 2026-05-04 14:38:03 | Valeur: -5280
Date: 2026-05-04 14:38:03 | Valeur: -7647
Date: 2026-05-04 14:38:03 | Valeur: -6594
Date: 2026-05-04 14:38:03 | Valeur: -7136
Date: 2026-05-04 14:38:03 | Valeur: -6621
Date: 2026-05-04 14:38:03 | Valeur: -6794
Date: 2026-05-04 14:38:03 | Valeur: -6133
Date: 2026-05-04 14:38:03 | Valeur: -4522
Date: 2026-05-04 14:38:03 | Valeur: -4902
Date: 2026-05-04 14:38:03 | Valeur: -5279
Date: 2026-05-04 14:38:03 | Valeur: -8362
Date: 2026-05-04 14:38:03 | Valeur: -8034
Date: 2026-05-04 14:38:03 | Valeur: -6029
Date: 2026-05-04 14:38:03 | Valeur: -7606
Date: 2026-05-04 14:38:03 | Valeur: -4989
Date: 2026-05-04 14:38:03 | Valeur: -7023
Date: 2026-05-04 14:38:03 | Valeur: -6682
Date: 2026-05-04 14:38:03 | Valeur: -5314
Date: 2026-05-04 14:38:03 | Valeur: -6827
Date: 2026-05-04 14:38:03 | Valeur: -6774
Date: 2026-05-04 14:38:03 | Valeur: -6335
Date: 2026-05-04 14:38:03 | Valeur: -7296
Date: 2026-05-04 14:38:03 | Valeur: -5317
Date: 2026-05-04 14:38:03 | Valeur: -4369
Date: 2026-05-04 14:38:03 | Valeur: -5300
Date: 2026-05-04 14:38:03 | Valeur: -5231
Date: 2026-05-04 14:38:03 | Valeur: -6076
Date: 2026-05-04 14:38:03 | Valeur: -5906
Date: 2026-05-04 14:38:03 | Valeur: -9214
Date: 2026-05-04 14:38:03 | Valeur: -7844
Date: 2026-05-04 14:38:03 | Valeur: -8721
Date: 2026-05-04 14:38:03 | Valeur: -4252
Date: 2026-05-04 14:38:03 | Valeur: -6805
Date: 2026-05-04 14:38:03 | Valeur: -5218
Date: 2026-05-04 14:38:03 | Valeur: -8823
Date: 2026-05-04 14:38:03 | Valeur: -5726
Date: 2026-05-04 14:38:03 | Valeur: -6736
Date: 2026-05-04 14:38:03 | Valeur: -5315
Date: 2026-05-04 14:38:03 | Valeur: -7262
Date: 2026-05-04 14:38:03 | Valeur: -4750
Date: 2026-05-04 14:38:03 | Valeur: -3271
Date: 2026-05-04 14:38:03 | Valeur: -5629
Date: 2026-05-04 14:38:03 | Valeur: -7604
Date: 2026-05-04 14:38:03 | Valeur: -6845
Date: 2026-05-04 14:38:03 | Valeur: -6759
Date: 2026-05-04 14:38:03 | Valeur: -5427
Date: 2026-05-04 14:38:03 | Valeur: -8305
Date: 2026-05-04 14:38:03 | Valeur: -6879
Date: 2026-05-04 14:38:03 | Valeur: -5698
Date: 2026-05-04 14:38:03 | Valeur: -7173
Date: 2026-05-04 14:38:03 | Valeur: -5063
Date: 2026-05-04 14:38:03 | Valeur: -8659
Date: 2026-05-04 14:38:03 | Valeur: -8345
Date: 2026-05-04 14:38:03 | Valeur: -4611
Date: 2026-05-04 14:38:03 | Valeur: -6467
Date: 2026-05-04 14:38:03 | Valeur: -7375
Date: 2026-05-04 14:38:03 | Valeur: -4670
Date: 2026-05-04 14:38:03 | Valeur: -7135
Date: 2026-05-04 14:38:03 | Valeur: -5664
Date: 2026-05-04 14:38:03 | Valeur: -6885
Date: 2026-05-04 14:38:03 | Valeur: -8606
Date: 2026-05-04 14:38:03 | Valeur: -7581
Date: 2026-05-04 14:38:03 | Valeur: -6793
Date: 2026-05-04 14:38:03 | Valeur: -5057
Date: 2026-05-04 14:38:03 | Valeur: -7155
Date: 2026-05-04 14:38:03 | Valeur: -7032
Date: 2026-05-04 14:38:03 | Valeur: -5293
Date: 2026-05-04 14:38:03 | Valeur: -5850
Date: 2026-05-04 14:38:03 | Valeur: -6771
Date: 2026-05-04 14:38:03 | Valeur: -5560
Date: 2026-05-04 14:38:03 | Valeur: -4282
Date: 2026-05-04 14:38:03 | Valeur: -6326
Date: 2026-05-04 14:38:03 | Valeur: -6786
Date: 2026-05-04 14:38:03 | Valeur: -6146
Date: 2026-05-04 14:38:03 | Valeur: -7793
Date: 2026-05-04 14:38:03 | Valeur: -5637
Date: 2026-05-04 14:38:03 | Valeur: -4812
Date: 2026-05-04 14:38:03 | Valeur: -6234
Date: 2026-05-04 14:38:03 | Valeur: -6305
Date: 2026-05-04 14:38:03 | Valeur: -4504
Date: 2026-05-04 14:38:03 | Valeur: -8404
Date: 2026-05-04 14:38:03 | Valeur: -7097
Date: 2026-05-04 14:38:03 | Valeur: -6592
Date: 2026-05-04 14:38:03 | Valeur: -5267
Date: 2026-05-04 14:38:03 | Valeur: -7203
Date: 2026-05-04 14:38:03 | Valeur: -7594
Date: 2026-05-04 14:38:03 | Valeur: -4546
Date: 2026-05-04 14:38:03 | Valeur: -6562
Date: 2026-05-04 14:38:03 | Valeur: -6443
Date: 2026-05-04 14:38:03 | Valeur: -4762
Date: 2026-05-04 14:38:03 | Valeur: -5546
Date: 2026-05-04 14:38:03 | Valeur: -5502
Date: 2026-05-04 14:38:03 | Valeur: -8908
Date: 2026-05-04 14:38:03 | Valeur: -5831
Date: 2026-05-04 14:38:03 | Valeur: -6468
Date: 2026-05-04 14:38:03 | Valeur: -6707
Date: 2026-05-04 14:38:03 | Valeur: -5620
Date: 2026-05-04 14:38:03 | Valeur: -6036
Date: 2026-05-04 14:38:03 | Valeur: -5496
Date: 2026-05-04 14:38:03 | Valeur: -5370
Date: 2026-05-04 14:38:03 | Valeur: -7853
Date: 2026-05-04 14:38:03 | Valeur: -7163
Date: 2026-05-04 14:38:03 | Valeur: -6356
Date: 2026-05-04 14:38:03 | Valeur: -7323
Date: 2026-05-04 14:38:03 | Valeur: -5841
Date: 2026-05-04 14:38:03 | Valeur: -7476
Date: 2026-05-04 14:38:03 | Valeur: -10090
Date: 2026-05-04 14:38:03 | Valeur: -8514
Date: 2026-05-04 14:38:03 | Valeur: -7117
Date: 2026-05-04 14:38:03 | Valeur: -7221
Date: 2026-05-04 14:38:03 | Valeur: -5218
Date: 2026-05-04 14:38:03 | Valeur: -6045
Date: 2026-05-04 14:38:03 | Valeur: -5497
Date: 2026-05-04 14:38:03 | Valeur: -6152
Date: 2026-05-04 14:38:03 | Valeur: -8888
Date: 2026-05-04 14:38:03 | Valeur: -6760
Date: 2026-05-04 14:38:03 | Valeur: -6165
Date: 2026-05-04 14:38:03 | Valeur: -5811
Date: 2026-05-04 14:38:03 | Valeur: -7441
Date: 2026-05-04 14:38:03 | Valeur: -4549
Date: 2026-05-04 14:38:03 | Valeur: -5923
Date: 2026-05-04 14:38:03 | Valeur: -6393
Date: 2026-05-04 14:38:03 | Valeur: -7512
Date: 2026-05-04 14:38:03 | Valeur: -8171
Date: 2026-05-04 14:38:03 | Valeur: -6381
Date: 2026-05-04 14:38:03 | Valeur: -8266
Date: 2026-05-04 14:38:03 | Valeur: -5347
Date: 2026-05-04 14:38:03 | Valeur: -5081
Date: 2026-05-04 14:38:03 | Valeur: -5836
Date: 2026-05-04 14:38:03 | Valeur: -5901
Date: 2026-05-04 14:38:03 | Valeur: -5997
Date: 2026-05-04 14:38:03 | Valeur: -6362
Date: 2026-05-04 14:38:03 | Valeur: -6258
Date: 2026-05-04 14:38:03 | Valeur: -5006
Date: 2026-05-04 14:38:03 | Valeur: -5405
Date: 2026-05-04 14:38:03 | Valeur: -6846
Date: 2026-05-04 14:38:03 | Valeur: -6901
Date: 2026-05-04 14:38:03 | Valeur: -6997
Date: 2026-05-04 14:38:03 | Valeur: -5778
Date: 2026-05-04 14:38:03 | Valeur: -7389
Date: 2026-05-04 14:38:03 | Valeur: -3338
Date: 2026-05-04 14:38:03 | Valeur: -6696
Date: 2026-05-04 14:38:03 | Valeur: -2201
Date: 2026-05-04 14:38:03 | Valeur: -3486
Date: 2026-05-04 14:38:03 | Valeur: -7086
Date: 2026-05-04 14:38:03 | Valeur: -5733
Date: 2026-05-04 14:38:03 | Valeur: -6496
Date: 2026-05-04 14:38:03 | Valeur: -6231
Date: 2026-05-04 14:38:03 | Valeur: -7044
Date: 2026-05-04 14:38:03 | Valeur: -6554
Date: 2026-05-04 14:38:03 | Valeur: -4569
Date: 2026-05-04 14:38:03 | Valeur: -4112
Date: 2026-05-04 14:38:03 | Valeur: -6187
Date: 2026-05-04 14:38:03 | Valeur: -6635
Date: 2026-05-04 14:38:03 | Valeur: -4835
Date: 2026-05-04 14:38:03 | Valeur: -5461
Date: 2026-05-04 14:38:03 | Valeur: -6272
Date: 2026-05-04 14:38:03 | Valeur: -8526
Date: 2026-05-04 14:38:03 | Valeur: -5414
Date: 2026-05-04 14:38:03 | Valeur: -6995
Date: 2026-05-04 14:38:03 | Valeur: -6535
Date: 2026-05-04 14:38:03 | Valeur: -5091
Date: 2026-05-04 14:38:03 | Valeur: -6934
Date: 2026-05-04 14:38:03 | Valeur: -6690
Date: 2026-05-04 14:38:03 | Valeur: -5570
Date: 2026-05-04 14:38:03 | Valeur: -3561
Date: 2026-05-04 14:38:03 | Valeur: -4716
Date: 2026-05-04 14:38:03 | Valeur: -5841
Date: 2026-05-04 14:38:03 | Valeur: -5823
Date: 2026-05-04 14:38:03 | Valeur: -6592
Date: 2026-05-04 14:38:03 | Valeur: -5437
Date: 2026-05-04 14:38:03 | Valeur: -6107
Date: 2026-05-04 14:38:03 | Valeur: -4624
Date: 2026-05-04 14:38:03 | Valeur: -6708
Date: 2026-05-04 14:38:03 | Valeur: -9196
Date: 2026-05-04 14:38:03 | Valeur: -9183
Date: 2026-05-04 14:38:03 | Valeur: -5294
Date: 2026-05-04 14:38:03 | Valeur: -5302
Date: 2026-05-04 14:38:03 | Valeur: -6244
Date: 2026-05-04 14:38:03 | Valeur: -4713
Date: 2026-05-04 14:38:03 | Valeur: -4678
Date: 2026-05-04 14:38:03 | Valeur: -8195
Date: 2026-05-04 14:38:03 | Valeur: -5396
Date: 2026-05-04 14:38:03 | Valeur: -5948
Date: 2026-05-04 14:38:03 | Valeur: -5656
Date: 2026-05-04 14:38:03 | Valeur: -5157
Date: 2026-05-04 14:38:03 | Valeur: -6307
Date: 2026-05-04 14:38:03 | Valeur: -4727
Date: 2026-05-04 14:38:03 | Valeur: -5997
Date: 2026-05-04 14:38:03 | Valeur: -6316
Date: 2026-05-04 14:38:03 | Valeur: -8187
Date: 2026-05-04 14:38:03 | Valeur: -5783
Date: 2026-05-04 14:38:03 | Valeur: -6501
Date: 2026-05-04 14:38:03 | Valeur: -3447
Date: 2026-05-04 14:38:03 | Valeur: -9653
Date: 2026-05-04 14:38:03 | Valeur: -7722
Date: 2026-05-04 14:38:03 | Valeur: -7048
Date: 2026-05-04 14:38:03 | Valeur: -8421
Date: 2026-05-04 14:38:03 | Valeur: -6808
Date: 2026-05-04 14:38:03 | Valeur: -8573
Date: 2026-05-04 14:38:03 | Valeur: -7895
Date: 2026-05-04 14:38:03 | Valeur: -6981
Date: 2026-05-04 14:38:03 | Valeur: -6109
Date: 2026-05-04 14:38:03 | Valeur: -4619
Date: 2026-05-04 14:38:03 | Valeur: -6493
Date: 2026-05-04 14:38:03 | Valeur: -7222
Date: 2026-05-04 14:38:03 | Valeur: -4808
Date: 2026-05-04 14:38:03 | Valeur: -6630
Date: 2026-05-04 14:38:03 | Valeur: -5215
Date: 2026-05-04 14:38:03 | Valeur: -5323
Date: 2026-05-04 14:38:03 | Valeur: -5955
Date: 2026-05-04 14:38:03 | Valeur: -6303
Date: 2026-05-04 14:38:03 | Valeur: -5387
Date: 2026-05-04 14:38:03 | Valeur: -6865
Date: 2026-05-04 14:38:03 | Valeur: -2811
Date: 2026-05-04 14:38:03 | Valeur: -6859
Date: 2026-05-04 14:38:03 | Valeur: -7527
Date: 2026-05-04 14:38:03 | Valeur: -7063
Date: 2026-05-04 14:38:03 | Valeur: -5572
Date: 2026-05-04 14:38:03 | Valeur: -6503
Date: 2026-05-04 14:38:03 | Valeur: -7693
Date: 2026-05-04 14:38:03 | Valeur: -6173
Date: 2026-05-04 14:38:03 | Valeur: -4572
Date: 2026-05-04 14:38:03 | Valeur: -4639
Date: 2026-05-04 14:38:03 | Valeur: -6509
Date: 2026-05-04 14:38:03 | Valeur: -6436
Date: 2026-05-04 14:38:03 | Valeur: -7524
Date: 2026-05-04 14:38:03 | Valeur: -6026
Date: 2026-05-04 14:38:03 | Valeur: -7682
Date: 2026-05-04 14:38:03 | Valeur: -4612
Date: 2026-05-04 14:38:03 | Valeur: -5652
Date: 2026-05-04 14:38:03 | Valeur: -5700
Date: 2026-05-04 14:38:03 | Valeur: -4830
Date: 2026-05-04 14:38:03 | Valeur: -7059
Date: 2026-05-04 14:38:03 | Valeur: -5495
Date: 2026-05-04 14:38:03 | Valeur: -5026
Date: 2026-05-04 14:38:03 | Valeur: -5516
Date: 2026-05-04 14:38:03 | Valeur: -5800
Date: 2026-05-04 14:38:03 | Valeur: -6666
Date: 2026-05-04 14:38:03 | Valeur: -7449
Date: 2026-05-04 14:38:03 | Valeur: -6094
Date: 2026-05-04 14:38:03 | Valeur: -6445
Date: 2026-05-04 14:38:03 | Valeur: -4910
Date: 2026-05-04 14:38:03 | Valeur: -5545
Date: 2026-05-04 14:38:03 | Valeur: -6226
Date: 2026-05-04 14:38:03 | Valeur: -5531
Date: 2026-05-04 14:38:03 | Valeur: -6055
Date: 2026-05-04 14:38:03 | Valeur: -6662
Date: 2026-05-04 14:38:03 | Valeur: -6987
Date: 2026-05-04 14:38:03 | Valeur: -7794
Date: 2026-05-04 14:38:03 | Valeur: -7726
Date: 2026-05-04 14:38:03 | Valeur: -6298
Date: 2026-05-04 14:38:03 | Valeur: -4536
Date: 2026-05-04 14:38:03 | Valeur: -6741
Date: 2026-05-04 14:38:03 | Valeur: -5947
Date: 2026-05-04 14:38:03 | Valeur: -4811
Date: 2026-05-04 14:38:03 | Valeur: -4802
Date: 2026-05-04 14:38:03 | Valeur: -6531
Date: 2026-05-04 14:38:03 | Valeur: -6291
Date: 2026-05-04 14:38:03 | Valeur: -6848
Date: 2026-05-04 14:38:03 | Valeur: -6234
Date: 2026-05-04 14:38:03 | Valeur: -6793
Date: 2026-05-04 14:38:03 | Valeur: -6317
Date: 2026-05-04 14:38:03 | Valeur: -6252
Date: 2026-05-04 14:38:03 | Valeur: -5678
Date: 2026-05-04 14:38:03 | Valeur: -6078
Date: 2026-05-04 14:38:03 | Valeur: -7422
Date: 2026-05-04 14:38:03 | Valeur: -4836
Date: 2026-05-04 14:38:03 | Valeur: -5049
Date: 2026-05-04 14:38:03 | Valeur: -7229
Date: 2026-05-04 14:38:03 | Valeur: -7569
Date: 2026-05-04 14:38:03 | Valeur: -6700
Date: 2026-05-04 14:38:03 | Valeur: -3980
Date: 2026-05-04 14:38:03 | Valeur: -6196
Date: 2026-05-04 14:38:03 | Valeur: -6597
Date: 2026-05-04 14:38:03 | Valeur: -7618
Date: 2026-05-04 14:38:03 | Valeur: -3466
Date: 2026-05-04 14:38:03 | Valeur: -5328
Date: 2026-05-04 14:38:03 | Valeur: -7717
Date: 2026-05-04 14:38:03 | Valeur: -7900
Date: 2026-05-04 14:38:03 | Valeur: -5360
Date: 2026-05-04 14:38:03 | Valeur: -4331
Date: 2026-05-04 14:38:03 | Valeur: -7486
Date: 2026-05-04 14:38:03 | Valeur: -4613
Date: 2026-05-04 14:38:03 | Valeur: -6167
Date: 2026-05-04 14:38:03 | Valeur: -7315
Date: 2026-05-04 14:38:03 | Valeur: -8512
Date: 2026-05-04 14:38:03 | Valeur: -6179
Date: 2026-05-04 14:38:03 | Valeur: -7980
Date: 2026-05-04 14:38:03 | Valeur: -6799
Date: 2026-05-04 14:38:03 | Valeur: -5021
Date: 2026-05-04 14:38:03 | Valeur: -6238
Date: 2026-05-04 14:38:03 | Valeur: -3077
Date: 2026-05-04 14:38:04 | Valeur: -4449
Date: 2026-05-04 14:38:04 | Valeur: -7336
Date: 2026-05-04 14:38:04 | Valeur: -7771
Date: 2026-05-04 14:38:04 | Valeur: -5410
Date: 2026-05-04 14:38:04 | Valeur: -4596
Date: 2026-05-04 14:38:04 | Valeur: -5642
Date: 2026-05-04 14:38:04 | Valeur: -6134
Date: 2026-05-04 14:38:04 | Valeur: -5435
Date: 2026-05-04 14:38:04 | Valeur: -5150
Date: 2026-05-04 14:38:04 | Valeur: -5066
Date: 2026-05-04 14:38:04 | Valeur: -5565
Date: 2026-05-04 14:38:04 | Valeur: -5308
Date: 2026-05-04 14:38:04 | Valeur: -4365
Date: 2026-05-04 14:38:04 | Valeur: -6836
Date: 2026-05-04 14:38:04 | Valeur: -6931
Date: 2026-05-04 14:38:04 | Valeur: -7467
Date: 2026-05-04 14:38:04 | Valeur: -6383
Date: 2026-05-04 14:38:04 | Valeur: -6312
Date: 2026-05-04 14:38:04 | Valeur: -6523
Date: 2026-05-04 14:38:04 | Valeur: -4307
Date: 2026-05-04 14:38:04 | Valeur: -7369
Date: 2026-05-04 14:38:04 | Valeur: -5737
Date: 2026-05-04 14:38:04 | Valeur: -5236
Date: 2026-05-04 14:38:04 | Valeur: -7356
Date: 2026-05-04 14:38:04 | Valeur: -7978
Date: 2026-05-04 14:38:04 | Valeur: -8318
Date: 2026-05-04 14:38:04 | Valeur: -4654
Date: 2026-05-04 14:38:04 | Valeur: -6725
Date: 2026-05-04 14:38:04 | Valeur: -8148
Date: 2026-05-04 14:38:04 | Valeur: -6583
Date: 2026-05-04 14:38:04 | Valeur: -5811
Date: 2026-05-04 14:38:04 | Valeur: -6070
Date: 2026-05-04 14:38:04 | Valeur: -3056
Date: 2026-05-04 14:38:04 | Valeur: -5131
Date: 2026-05-04 14:38:04 | Valeur: -4649
Date: 2026-05-04 14:38:04 | Valeur: -6864
Date: 2026-05-04 14:38:04 | Valeur: -6699
Date: 2026-05-04 14:38:04 | Valeur: -7846
Date: 2026-05-04 14:38:04 | Valeur: -4954
Date: 2026-05-04 14:38:04 | Valeur: -4257
Date: 2026-05-04 14:38:04 | Valeur: -3945
